episode,total_reward,avg_reward_per_decision,epsilon
606,-432936.0,-4123.2,0.1619
607,-454113.0,-4284.0849,0.1614
608,-278138.0,-2575.3519,0.1609
609,-661831.0,-6303.1524,0.1605
610,-660351.0,-6058.2661,0.16
611,-448589.0,-4192.4206,0.1595
612,-334078.0,-3444.1031,0.159
613,-1372983.0,-13460.6176,0.1585
614,-553975.0,-5595.7071,0.1581
615,-279860.0,-2798.6,0.1576
616,-264911.0,-2452.8796,0.1571
617,-1155394.0,-11217.4175,0.1566
618,-547676.0,-5118.4673,0.1562
619,-446881.0,-4424.5644,0.1557
620,-331358.0,-3416.0619,0.1552
621,-303896.0,-2922.0769,0.1548
622,-529913.0,-5046.7905,0.1543
623,-495720.0,-4721.1429,0.1538
624,-583570.0,-5453.9252,0.1534
625,-728534.0,-7142.4902,0.1529
626,-1599825.0,-15236.4286,0.1525
627,-267532.0,-2432.1091,0.152
628,-383631.0,-3552.1389,0.1516
629,-459663.0,-4256.1389,0.1511
630,-345007.0,-3382.4216,0.1506
631,-389770.0,-3897.7,0.1502
632,-357041.0,-3336.8318,0.1497
633,-281139.0,-2677.5143,0.1493
634,-402712.0,-3835.3524,0.1488
635,-283315.0,-2599.2202,0.1484
636,-416506.0,-3966.7238,0.148
637,-444683.0,-4275.7981,0.1475
638,-369162.0,-3356.0182,0.1471
639,-1046667.0,-10064.1058,0.1466
640,-361496.0,-3347.1852,0.1462
641,-628559.0,-5929.8019,0.1457
642,-1043103.0,-10431.03,0.1453
643,-933888.0,-8727.9252,0.1449
644,-268105.0,-2393.7946,0.1444
645,-830830.0,-7838.0189,0.144
646,-410028.0,-4059.6832,0.1436
647,-345423.0,-3321.375,0.1431
648,-540735.0,-4960.8716,0.1427
649,-1527790.0,-15126.6337,0.1423
650,-673049.0,-6231.9352,0.1419
651,-626005.0,-5961.9524,0.1414
652,-528880.0,-5036.9524,0.141
653,-372960.0,-3421.6514,0.1406
654,-1312953.0,-12747.1165,0.1402
655,-439727.0,-4269.1942,0.1397
656,-324101.0,-3208.9208,0.1393
657,-379807.0,-3549.5981,0.1389
658,-542935.0,-4981.055,0.1385
659,-830396.0,-8062.0971,0.1381
660,-684355.0,-6580.3365,0.1377
661,-385945.0,-3783.7745,0.1372
662,-490032.0,-4711.8462,0.1368
663,-271807.0,-2613.5288,0.1364
664,-261032.0,-2394.789,0.136
665,-990749.0,-9526.4327,0.1356
666,-1019728.0,-9104.7143,0.1352
667,-388661.0,-3501.4505,0.1348
668,-480568.0,-4491.2897,0.1344
669,-469610.0,-4269.1818,0.134
670,-472876.0,-4503.581,0.1336
671,-338448.0,-3318.1176,0.1332
672,-664811.0,-6392.4135,0.1328
673,-530815.0,-5055.381,0.1324
674,-420709.0,-4084.5534,0.132
675,-1427588.0,-14717.4021,0.1316
676,-699790.0,-6479.537,0.1312
677,-397947.0,-3650.8899,0.1308
678,-280168.0,-2546.9818,0.1304
679,-854854.0,-8219.75,0.13
680,-269142.0,-2492.0556,0.1296
681,-347692.0,-3311.3524,0.1292
682,-376318.0,-3763.18,0.1289
683,-419612.0,-4034.7308,0.1285
684,-394873.0,-3760.6952,0.1281
685,-370848.0,-3531.8857,0.1277
686,-326574.0,-3110.2286,0.1273
687,-488636.0,-4790.549,0.1269
688,-469771.0,-4517.0288,0.1266
689,-834312.0,-8100.1165,0.1262
690,-323696.0,-3112.4615,0.1258
691,-409874.0,-3760.3119,0.1254
692,-294590.0,-2678.0909,0.125
693,-316045.0,-2953.6916,0.1247
694,-405421.0,-3788.9813,0.1243
695,-532104.0,-4972.9346,0.1239
696,-359200.0,-3453.8462,0.1235
697,-333343.0,-3030.3909,0.1232
698,-687884.0,-6253.4909,0.1228
