episode,total_reward,avg_reward_per_decision,epsilon
502,-270106.0,-2572.4381,0.2213
503,-253351.0,-2585.2143,0.2206
504,-269640.0,-2723.6364,0.22
505,-314636.0,-3495.9556,0.2193
506,-299322.0,-3054.3061,0.2187
507,-280231.0,-2594.7315,0.218
508,-267704.0,-2624.549,0.2173
509,-242027.0,-2444.7172,0.2167
510,-281037.0,-3021.9032,0.216
511,-265048.0,-2524.2667,0.2154
512,-274020.0,-2585.0943,0.2147
513,-278665.0,-2580.2315,0.2141
514,-295864.0,-2765.0841,0.2135
515,-284856.0,-2998.4842,0.2128
516,-268724.0,-2660.6337,0.2122
517,-214183.0,-2020.5943,0.2115
518,-258160.0,-2581.6,0.2109
519,-288266.0,-2941.4898,0.2103
520,-284386.0,-2539.1607,0.2096
521,-275236.0,-2928.0426,0.209
522,-288899.0,-3041.0421,0.2084
523,-262487.0,-2548.4175,0.2078
524,-249847.0,-2313.3981,0.2071
525,-244517.0,-2573.8632,0.2065
526,-251944.0,-2376.8302,0.2059
527,-278017.0,-2866.1546,0.2053
528,-300446.0,-3097.3814,0.2047
529,-250394.0,-2431.0097,0.2041
530,-251022.0,-2614.8125,0.2034
531,-249938.0,-2658.9149,0.2028
532,-266281.0,-2689.7071,0.2022
533,-263207.0,-2506.7333,0.2016
534,-277415.0,-2719.7549,0.201
535,-275479.0,-2648.8365,0.2004
536,-250304.0,-2383.8476,0.1998
537,-249794.0,-2425.1845,0.1992
538,-253880.0,-2372.7103,0.1986
539,-294853.0,-2919.3366,0.198
540,-236582.0,-2464.3958,0.1974
541,-266725.0,-2721.6837,0.1968
542,-270048.0,-2547.6226,0.1962
543,-284513.0,-2845.13,0.1956
544,-256934.0,-2446.9905,0.1951
545,-220589.0,-2141.6408,0.1945
546,-226874.0,-2181.4808,0.1939
547,-242815.0,-2357.4272,0.1933
548,-248035.0,-2557.0619,0.1927
549,-230013.0,-2211.6635,0.1922
550,-237340.0,-2218.1308,0.1916
551,-277709.0,-2457.6018,0.191
552,-301716.0,-3047.6364,0.1904
553,-255095.0,-2429.4762,0.1899
554,-230325.0,-2152.5701,0.1893
555,-244271.0,-2241.0183,0.1887
556,-227285.0,-2295.8081,0.1882
557,-280942.0,-2727.5922,0.1876
558,-268374.0,-2508.1682,0.187
559,-252942.0,-2529.42,0.1865
560,-257012.0,-2447.7333,0.1859
561,-271974.0,-2666.4118,0.1853
562,-243458.0,-2275.3084,0.1848
563,-226783.0,-2006.9292,0.1842
564,-293523.0,-3026.0103,0.1837
565,-235362.0,-2285.068,0.1831
566,-249468.0,-2375.8857,0.1826
567,-231672.0,-2413.25,0.182
568,-276636.0,-2634.6286,0.1815
569,-250484.0,-2530.1414,0.1809
570,-272151.0,-2668.1471,0.1804
571,-272275.0,-2750.2525,0.1799
572,-242876.0,-2313.1048,0.1793
573,-236810.0,-2114.375,0.1788
574,-251636.0,-2491.4455,0.1782
575,-273303.0,-2602.8857,0.1777
576,-269315.0,-2614.7087,0.1772
577,-223480.0,-1995.3571,0.1766
578,-268538.0,-2582.0962,0.1761
579,-237606.0,-2241.566,0.1756
580,-250882.0,-2412.3269,0.1751
581,-237262.0,-2259.6381,0.1745
582,-274959.0,-2749.59,0.174
583,-236189.0,-2127.8288,0.1735
584,-270042.0,-2621.767,0.173
585,-251384.0,-2306.2752,0.1725
586,-272422.0,-2670.8039,0.1719
587,-241883.0,-2067.3761,0.1714
588,-248720.0,-2261.0909,0.1709
589,-250665.0,-2320.9722,0.1704
590,-219798.0,-2242.8367,0.1699
591,-255964.0,-2285.3929,0.1694
592,-248447.0,-2459.8713,0.1689
593,-247599.0,-2552.567,0.1684
594,-228276.0,-2113.6667,0.1679
595,-259300.0,-2446.2264,0.1673
596,-258236.0,-2507.1456,0.1668
597,-264441.0,-2279.6638,0.1663
598,-239731.0,-2240.4766,0.1658
599,-238579.0,-2188.7982,0.1653
600,-258140.0,-2346.7273,0.1649
