episode,total_reward,avg_reward_per_decision,epsilon
661,-87933.0,-758.0431,0.1372
662,-83021.0,-715.6983,0.1368
663,-79831.0,-659.7603,0.1364
664,-83070.0,-675.3659,0.136
665,-84715.0,-711.8908,0.1356
666,-79104.0,-670.3729,0.1352
667,-82519.0,-705.2906,0.1348
668,-79702.0,-669.7647,0.1344
669,-90554.0,-767.4068,0.134
670,-86281.0,-737.4444,0.1336
671,-79769.0,-705.9204,0.1332
672,-79324.0,-661.0333,0.1328
673,-84132.0,-712.9831,0.1324
674,-78571.0,-665.8559,0.132
675,-99963.0,-869.2435,0.1316
676,-78245.0,-686.3596,0.1312
677,-74725.0,-633.2627,0.1308
678,-86662.0,-740.7009,0.1304
679,-96109.0,-814.4831,0.13
680,-76799.0,-629.5,0.1296
681,-93788.0,-801.6068,0.1292
682,-90301.0,-746.2893,0.1289
683,-88543.0,-783.5664,0.1285
684,-79700.0,-664.1667,0.1281
685,-82828.0,-684.5289,0.1277
686,-85479.0,-694.9512,0.1273
687,-81924.0,-677.0579,0.1269
688,-83540.0,-702.0168,0.1266
689,-86291.0,-743.8879,0.1262
690,-86463.0,-702.9512,0.1258
691,-102578.0,-884.2931,0.1254
692,-76293.0,-641.1176,0.125
693,-78834.0,-673.7949,0.1247
694,-75028.0,-630.4874,0.1243
695,-84388.0,-709.1429,0.1239
696,-83922.0,-687.8852,0.1235
697,-92779.0,-792.9829,0.1232
698,-76991.0,-631.0738,0.1228
699,-81348.0,-695.2821,0.1224
700,-81139.0,-687.6186,0.1221
701,-85849.0,-727.5339,0.1217
702,-88231.0,-754.1111,0.1213
703,-93649.0,-786.9664,0.121
704,-84423.0,-727.7845,0.1206
705,-88188.0,-741.0756,0.1203
706,-75973.0,-612.6855,0.1199
707,-74650.0,-627.3109,0.1195
708,-88159.0,-728.5868,0.1192
709,-87304.0,-715.6066,0.1188
710,-88132.0,-722.3934,0.1185
711,-90260.0,-771.453,0.1181
712,-97831.0,-836.1624,0.1177
713,-84772.0,-706.4333,0.1174
714,-98016.0,-859.7895,0.117
715,-86259.0,-712.8843,0.1167
716,-95698.0,-778.0325,0.1163
717,-80019.0,-645.3145,0.116
718,-90626.0,-768.0169,0.1156
719,-93143.0,-789.3475,0.1153
720,-78584.0,-665.9661,0.115
721,-87205.0,-720.7025,0.1146
722,-72627.0,-595.3033,0.1143
