episode,total_reward,avg_reward_per_decision,epsilon
631,-597761.0,-5639.2547,0.1502
632,-667514.0,-6123.9817,0.1497
633,-671037.0,-6271.3738,0.1493
634,-498182.0,-4408.6903,0.1488
635,-547915.0,-5026.7431,0.1484
636,-542736.0,-5025.3333,0.148
637,-519712.0,-4949.6381,0.1475
638,-577749.0,-5158.4732,0.1471
639,-560010.0,-5185.2778,0.1466
640,-736319.0,-6755.2202,0.1462
641,-487488.0,-4472.367,0.1457
642,-898303.0,-8894.0891,0.1453
643,-693576.0,-6482.0187,0.1449
644,-659307.0,-6339.4904,0.1444
645,-664990.0,-6394.1346,0.144
646,-584801.0,-5569.5333,0.1436
647,-541096.0,-4874.7387,0.1431
648,-666541.0,-6229.3551,0.1427
649,-556992.0,-5205.5327,0.1423
650,-662906.0,-6253.8302,0.1419
651,-657281.0,-6200.7642,0.1414
652,-656403.0,-6251.4571,0.141
653,-597083.0,-5428.0273,0.1406
654,-814743.0,-7614.4206,0.1402
655,-501688.0,-4400.7719,0.1397
656,-576475.0,-5193.4685,0.1393
657,-482668.0,-4160.931,0.1389
658,-641150.0,-5992.0561,0.1385
659,-641213.0,-5829.2091,0.1381
660,-800017.0,-7476.7944,0.1377
661,-535875.0,-5008.1776,0.1372
662,-634356.0,-5984.4906,0.1368
663,-464431.0,-4260.8349,0.1364
664,-535408.0,-4823.4955,0.136
665,-634112.0,-6039.1619,0.1356
666,-774260.0,-7236.0748,0.1352
667,-517877.0,-4665.5586,0.1348
668,-818038.0,-7790.8381,0.1344
669,-640923.0,-5880.0275,0.134
670,-684585.0,-6458.3491,0.1336
671,-502674.0,-4742.2075,0.1332
672,-565976.0,-5240.5185,0.1328
673,-476047.0,-4288.7117,0.1324
674,-521267.0,-4612.9823,0.132
675,-625299.0,-5736.6881,0.1316
676,-505047.0,-4633.4587,0.1312
677,-586232.0,-5378.2752,0.1308
678,-648497.0,-5895.4273,0.1304
679,-588312.0,-5397.3578,0.13
680,-649834.0,-6016.9815,0.1296
681,-610498.0,-5355.2456,0.1292
682,-644825.0,-5706.4159,0.1289
683,-612861.0,-5892.8942,0.1285
684,-706579.0,-6665.8396,0.1281
685,-600930.0,-5180.431,0.1277
686,-536402.0,-4624.1552,0.1273
687,-591534.0,-5234.8142,0.1269
688,-504596.0,-4387.7913,0.1266
689,-599795.0,-5553.6574,0.1262
690,-752489.0,-6903.5688,0.1258
691,-608259.0,-5738.2925,0.1254
